"SIU";"LINHA";"SUBLINHA";"PC";" Endereço do Ponto";" Nº Imóvel";"Seq";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";" Total geral ";"Latitude.WGS84";"Longitude.WGS84";"X";"Y";"NA";"NA"
"40194";"104";"1";"1";"DO CONTORNO, AVE";"11675";23;0;0;0;0;1;7;30;75;38;9;1;1;0;0;0;2;2;1;0;0;0;0;0;0;167;"-19.91316165087852";"-43.94241041041202";"610694.8";"7797780.19";167;"104-40194"
"40194";"104";"1";"1";"DO CONTORNO, AVE";"11675";1;0;0;0;0;1;7;30;75;38;9;1;1;0;0;0;2;2;1;0;0;0;0;0;0;167;"-19.91316165087852";"-43.94241041041202";"610694.8";"7797780.19";167;"104-40194"
"90006";"104";"1";"1";"AFONSO PENA, AVE";"388";3;0;0;0;0;6;42;166;203;57;17;5;7;1;9;13;4;1;2;2;2;0;0;0;0;537;"-19.9170975475709";"-43.9400840936075";"610935.57";"7797343.06";537;"104-90006"
"90009";"104";"1";"1";"AFONSO PENA, AVE";"749";21;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;5;"-19.91976719971659";"-43.93804403284586";"611147.24";"7797046.25";5;"104-90009"
"90010";"104";"1";"1";"AFONSO PENA, AVE";"776";4;0;0;0;0;2;13;49;43;24;15;5;3;3;3;7;1;0;1;0;0;0;0;0;0;169;"-19.92014376109998";"-43.93820354857247";"611130.28";"7797004.68";169;"104-90010"
"90014";"104";"1";"1";"AFONSO PENA, AVE";"1149";20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;3;"-19.92278200195604";"-43.93613902399228";"611344.53";"7796711.33";3;"104-90014"
"90015";"104";"1";"1";"AFONSO PENA, AVE";"1162";5;0;0;0;0;4;0;7;12;6;7;0;0;1;3;0;1;1;0;0;0;0;0;0;0;42;"-19.92311560635987";"-43.93635232671667";"611321.97";"7796674.55";42;"104-90015"
"90019";"104";"1";"1";"AFONSO PENA, AVE";"1421";19;0;0;0;0;0;1;1;1;1;0;1;4;1;0;7;2;1;12;0;2;0;0;0;0;34;"-19.92496697139197";"-43.93477949331727";"611485.3";"7796468.61";34;"104-90019"
"90021";"104";"1";"1";"AFONSO PENA, AVE";"1534";6;0;0;0;0;0;1;8;13;2;2;1;1;0;0;2;1;0;0;0;0;0;0;0;0;31;"-19.92609284358021";"-43.93450004209018";"611513.76";"7796343.82";31;"104-90021"
"90025";"104";"1";"1";"AFONSO PENA, AVE";"1908";7;0;0;0;0;0;0;2;6;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;12;"-19.92897117203873";"-43.93271685377081";"611698.38";"7796024.08";12;"104-90025"
"90026";"104";"1";"1";"AFONSO PENA, AVE";"2323";17;0;0;0;0;0;0;7;8;0;3;3;4;3;8;17;12;17;7;6;1;0;0;0;0;96;"-19.93196114389592";"-43.93042073388988";"611936.6";"7795691.64";96;"104-90026"
"90027";"104";"1";"1";"AFONSO PENA, AVE";"2372";8;0;0;0;0;0;0;10;26;4;3;0;1;0;1;4;0;0;1;0;0;0;0;0;0;50;"-19.932558573124";"-43.930486970743";"611929.25";"7795625.56";50;"104-90027"
"90028";"104";"1";"1";"AFONSO PENA, AVE";"2755";16;0;0;0;0;0;0;12;0;3;3;0;1;0;5;9;13;13;17;5;3;0;0;0;0;84;"-19.9352103900918";"-43.9284277880731";"612142.9";"7795330.7";84;"104-90028"
"90029";"104";"1";"1";"AFONSO PENA, AVE";"2770";9;0;0;0;0;0;0;3;4;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;9;"-19.93556475098641";"-43.9285850256664";"612126.19";"7795291.59";9;"104-90029"
"90030";"104";"1";"1";"AFONSO PENA, AVE";"2981";15;0;0;0;0;0;0;2;0;0;1;0;1;0;5;10;3;8;7;2;1;0;0;0;0;40;"-19.93699398812784";"-43.9273116882254";"612258.45";"7795132.56";40;"104-90030"
"90031";"104";"1";"1";"AFONSO PENA, AVE";"3000";10;0;0;0;0;0;0;12;10;6;0;0;0;0;3;1;3;0;1;0;0;0;0;0;0;36;"-19.9371489692609";"-43.927634478217";"612224.56";"7795115.62";36;"104-90031"
"90032";"104";"1";"1";"AFONSO PENA, AVE";"3239";14;0;0;0;0;0;0;11;4;2;2;1;3;1;6;5;6;26;16;2;0;0;0;0;0;85;"-19.9393672850039";"-43.9258695397128";"612407.71";"7794868.93";85;"104-90032"
"90033";"104";"1";"1";"AFONSO PENA, AVE";"3328";11;0;0;0;0;0;3;3;3;3;0;0;0;0;3;6;19;6;5;0;0;0;0;0;0;51;"-19.9401169787509";"-43.92570373225587";"612424.53";"7794785.85";51;"104-90033"
"90034";"104";"1";"1";"AFONSO PENA, AVE";"3577";13;0;0;0;0;1;2;6;3;1;2;1;8;2;5;14;18;19;13;3;1;0;0;0;0;99;"-19.9417782732427";"-43.92439715658";"612560.1";"7794601.11";99;"104-90034"
"90350";"104";"1";"1";"DO CONTORNO, AVE";"11530";2;0;0;0;0;6;17;86;46;11;6;0;1;1;5;0;0;0;1;0;0;0;0;0;0;180;"-19.9149434019352";"-43.9439011732314";"610537.51";"7797583.98";180;"104-90350"
"90593";"104";"1";"1";"OURO FINO, RUA";"452";12;0;0;0;0;0;1;4;5;0;0;0;0;0;0;2;7;5;1;0;0;0;0;0;0;25;"-19.9419817971359";"-43.925404592415";"612454.52";"7794579.26";25;"104-90593"
"90003";"105";"1";"1";"AARAO REIS, RUA";"510";16;0;0;0;0;0;11;61;61;50;18;2;0;0;0;0;0;4;2;4;0;0;0;0;0;213;"-19.9193217005933";"-43.934422401844";"611526.64";"7797093.16";213;"105-90003"
"90003";"105";"1";"1";"AARAO REIS, RUA";"510";1;0;0;0;0;0;11;61;61;50;18;2;0;0;0;0;0;4;2;4;0;0;0;0;0;213;"-19.9193217005933";"-43.934422401844";"611526.64";"7797093.16";213;"105-90003"
"90095";"105";"1";"1";"AMAZONAS, AVE";"303";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.9187649207254";"-43.9377583335268";"611177.85";"7797156.99";1;"105-90095"
"90107";"105";"1";"1";"AMAZONAS, AVE";"885";13;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;6;"-19.9213312325795";"-43.94237490792178";"610692.83";"7796876.01";6;"105-90107"
"90174";"105";"1";"1";"AUGUSTO DE LIMA, AVE";"474";12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;3;"-19.92364947359565";"-43.94097579785661";"610837.66";"7796618.52";3;"105-90174"
"90399";"105";"1";"1";"ESPIRITO SANTO, RUA";"1295";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.9257978066818";"-43.9390358265223";"611039.22";"7796379.47";1;"105-90399"
"90400";"105";"1";"1";"ESPIRITO SANTO, RUA";"1545";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.9281754238509";"-43.9396707889084";"610971.09";"7796116.75";1;"105-90400"
"90401";"105";"1";"1";"ESPIRITO SANTO, RUA";"1897";9;0;0;0;0;0;0;8;3;0;1;0;0;0;0;0;3;5;6;10;0;0;0;0;0;36;"-19.9312782476972";"-43.9405201105129";"610880.03";"7795773.91";36;"105-90401"
"90402";"105";"1";"1";"ESPIRITO SANTO, RUA";"2323";8;0;0;0;0;0;0;13;9;0;0;0;1;0;0;0;9;7;39;19;3;2;0;0;0;102;"-19.93503655123631";"-43.94153750318557";"610770.93";"7795358.64";102;"105-90402"
"90827";"105";"1";"1";"DA BAHIA, RUA";"1022";2;0;0;0;0;0;3;6;6;6;10;1;3;0;0;0;1;0;1;0;0;0;0;0;0;37;"-19.92394331693142";"-43.93725249922022";"611227.17";"7796583.54";37;"105-90827"
"90828";"105";"1";"1";"DA BAHIA, RUA";"1320";3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.92648149019065";"-43.93794673606729";"611152.73";"7796303.09";2;"105-90828"
"90830";"105";"1";"1";"DA BAHIA, RUA";"1900";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;0;0;6;"-19.93148705786951";"-43.93931625191129";"611005.89";"7795750.01";6;"105-90830"
"90831";"105";"1";"1";"DA BAHIA, RUA";"2020";6;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;6;0;0;0;0;0;0;10;"-19.93277095253848";"-43.93966979608346";"610967.99";"7795608.15";10;"105-90831"
"90832";"105";"1";"1";"DA BAHIA, RUA";"2244";7;0;0;0;0;0;13;4;4;5;2;1;1;0;0;0;12;12;29;19;3;2;0;0;0;107;"-19.9355029254227";"-43.9404296485044";"610886.55";"7795306.29";107;"105-90832"
"90269";"107";"1";"1";"CAPIVARI, RUA";"616";9;0;0;0;0;0;0;4;9;3;15;4;22;9;0;5;6;11;21;13;5;48;0;0;0;175;"-19.9406870373987";"-43.9139845659296";"613650.64";"7794714.87";175;"107-90269"
"90270";"107";"1";"1";"CARACA, RUA";"358";17;0;0;0;0;0;0;0;5;3;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;14;"-19.9423857569817";"-43.9196369511851";"613057.86";"7794530.68";14;"107-90270"
"90271";"107";"1";"1";"CARACA, RUA";"530";18;0;0;0;0;0;0;0;0;0;3;6;0;0;10;0;0;0;0;0;0;0;0;0;0;19;"-19.942575276684";"-43.9178631153098";"613243.37";"7794508.51";19;"107-90271"
"90272";"107";"1";"1";"CARACA, RUA";"774";19;0;0;0;0;0;0;0;0;3;0;4;0;0;0;8;8;5;3;0;2;0;0;0;0;33;"-19.9433745670277";"-43.9157161948568";"613467.49";"7794418.6";33;"107-90272"
"90352";"107";"1";"1";"CORINTO, RUA";"421";8;0;0;0;0;0;0;4;2;0;3;0;8;0;10;6;4;0;13;5;2;0;0;0;0;57;"-19.94206028879674";"-43.91425322046194";"613621.54";"7794563.07";57;"107-90352"
"90373";"107";"1";"1";"DESEMBARGADOR MARIO MATTOS, RUA";"57";12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;6;"-19.9394456446016";"-43.9169143361909";"613344.9";"7794854.24";6;"107-90373"
"90374";"107";"1";"1";"DESEMBARGADOR MARIO MATTOS, RUA";"331";11;0;0;0;0;0;0;3;0;0;3;2;4;4;0;3;4;2;5;5;0;0;0;0;0;35;"-19.9395479561577";"-43.914432256144";"613604.6";"7794841.24";35;"107-90374"
"90591";"107";"1";"1";"DO OURO, RUA";"1014";15;0;0;0;0;0;0;1;0;0;0;0;6;12;10;0;7;4;8;8;0;0;0;0;0;56;"-19.9399435149895";"-43.9200628905399";"613015.02";"7794801.26";56;"107-90591"
"90592";"107";"1";"1";"DO OURO, RUA";"1206";16;0;0;0;0;0;0;0;0;0;0;0;2;0;19;3;2;0;2;0;0;0;0;0;0;28;"-19.9416324902878";"-43.9198193186634";"613039.31";"7794614.17";28;"107-90592"
"90605";"107";"1";"1";"PALMIRA, RUA";"657";14;0;0;0;0;0;0;0;0;3;0;0;2;2;0;2;2;2;5;2;2;0;0;0;0;22;"-19.9391587962172";"-43.9193078548119";"613094.6";"7794887.6";22;"107-90605"
"90606";"107";"1";"1";"PALMIRA, RUA";"791";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;0;0;0;8;"-19.9395095473613";"-43.9181041426803";"613220.33";"7794847.97";8;"107-90606"
"90927";"107";"1";"1";"DA AGUA, RUA";"1";25;0;0;0;0;0;0;14;12;3;8;2;0;0;10;5;4;4;1;0;2;0;0;0;0;65;"-19.9411809771654";"-43.9091279727598";"614158.57";"7794656.91";65;"107-90927"
"90927";"107";"1";"1";"DA AGUA, RUA";"1";1;0;0;0;0;0;0;14;12;3;8;2;0;0;10;5;4;4;1;0;2;0;0;0;0;65;"-19.9411809771654";"-43.9091279727598";"614158.57";"7794656.91";65;"107-90927"
"90928";"107";"1";"1";"DA AGUA, RUA";"70";2;0;0;0;0;0;0;4;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;8;"-19.9414114489705";"-43.9092859568355";"614141.87";"7794631.51";8;"107-90928"
"90929";"107";"1";"1";"DA AGUA, RUA";"71";24;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;1;2;0;0;0;0;0;9;"-19.94141867258886";"-43.90913494323554";"614157.67";"7794630.61";9;"107-90929"
"90930";"107";"1";"1";"DA AGUA, RUA";"131";23;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;2;0;2;0;0;0;0;0;0;9;"-19.94252287934616";"-43.90944076208812";"614124.87";"7794508.61";9;"107-90930"
"90931";"107";"1";"1";"DA AGUA, RUA";"138";3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;"-19.9424699802358";"-43.9095839693087";"614109.92";"7794514.56";3;"107-90931"
"90932";"107";"1";"1";"DA AGUA, RUA";"196";4;0;0;0;0;0;0;0;6;3;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;19;"-19.9433798380542";"-43.9106856276021";"613993.97";"7794414.61";19;"107-90932"
"90933";"107";"1";"1";"DA AGUA, RUA";"203";22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;5;0;0;0;0;0;11;"-19.94343153660446";"-43.91056774677615";"614006.27";"7794408.81";11;"107-90933"
"90949";"107";"1";"1";"MANGABEIRA DA SERRA, RUA";"35";7;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;6;0;14;4;2;0;0;0;0;33;"-19.9434155393718";"-43.9123092594551";"613824.02";"7794411.76";33;"107-90949"
"90950";"107";"1";"1";"MANGABEIRA DA SERRA, RUA";"40";20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;"-19.9434999442106";"-43.9122524022861";"613829.91";"7794402.38";2;"107-90950"
"90951";"107";"1";"1";"MANGABEIRA DA SERRA, RUA";"185";6;0;0;0;0;0;0;0;6;0;3;2;2;0;0;3;0;0;0;2;0;0;0;0;0;18;"-19.9436720440577";"-43.9108031570615";"613981.46";"7794382.35";18;"107-90951"
"90952";"107";"1";"1";"MANGABEIRA DA SERRA, RUA";"275";5;0;0;0;0;0;0;7;5;8;14;0;4;7;0;6;2;0;3;0;0;0;0;0;0;56;"-19.9442488962888";"-43.9094821297904";"614119.3";"7794317.61";56;"107-90952"
"90952";"107";"1";"1";"MANGABEIRA DA SERRA, RUA";"275";21;0;0;0;0;0;0;7;5;8;14;0;4;7;0;6;2;0;3;0;0;0;0;0;0;56;"-19.9442488962888";"-43.9094821297904";"614119.3";"7794317.61";56;"107-90952"
"30053";"1145";"1";"1";"AMAZONAS, AVE";"2886";43;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;3;2;1;0;0;0;8;"-19.92977992039188";"-43.95929819153211";"608915.67";"7795952.02";8;"1145-30053"
"30057";"1145";"1";"1";"AMAZONAS, AVE";"3200";44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;"-19.93038568679039";"-43.96215985930687";"608615.74";"7795886.83";2;"1145-30057"
"30071";"1145";"1";"1";"AMAZONAS, AVE";"4444";46;0;0;0;0;0;1;0;1;0;0;1;2;0;0;0;3;3;3;0;0;0;0;0;0;14;"-19.92981806619112";"-43.97367270651212";"607411.14";"7795957.05";14;"1145-30071"
"30074";"1145";"1";"1";"AMAZONAS, AVE";"5055";29;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.92962675234007";"-43.97714694138504";"607047.64";"7795980.44";1;"1145-30074"
"30078";"1145";"1";"1";"AMAZONAS, AVE";"5385";28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.9304357841797";"-43.9806903560925";"606676.23";"7795893.15";1;"1145-30078"
"30079";"1145";"1";"1";"AMAZONAS, AVE";"5438";48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;"-19.93026853727486";"-43.98104472400104";"606639.25";"7795911.89";3;"1145-30079"
"30084";"1145";"1";"1";"AMAZONAS, AVE";"6020";49;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;5;"-19.9315184198261";"-43.9865008497662";"606067.36";"7795777.01";5;"1145-30084"
"30087";"1145";"1";"1";"AMAZONAS, AVE";"6500";50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;"-19.9328232999249";"-43.9919879362879";"605492.2";"7795636.05";2;"1145-30087"
"30088";"1145";"1";"1";"AMAZONAS, AVE";"6555";27;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9331810208082";"-43.9921468534305";"605475.33";"7795596.56";2;"1145-30088"
"30091";"1145";"1";"1";"AMAZONAS, AVE";"7055";26;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;"-19.93804225328";"-43.9963501768298";"605032.18";"7795061.19";4;"1145-30091"
"30092";"1145";"1";"1";"AMAZONAS, AVE";"7100";51;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9378228946133";"-43.9965310989074";"605013.39";"7795085.58";2;"1145-30092"
"30095";"1145";"1";"1";"AMAZONAS, AVE";"8292";53;0;0;0;0;0;0;0;1;2;0;1;2;0;0;0;1;4;0;1;0;3;0;0;0;15;"-19.94125873625926";"-44.00265746559694";"604369.96";"7794709.15";15;"1145-30095"
"30096";"1145";"1";"1";"AMAZONAS, AVE";"8355";25;0;0;0;0;1;0;1;0;0;1;0;0;0;0;4;0;0;0;1;0;0;1;0;0;9;"-19.9415015481949";"-44.00251672313405";"604384.53";"7794682.19";9;"1145-30096"
"30098";"1145";"1";"1";"AMAZONAS, AVE";"8787";24;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;7;"-19.9446036086091";"-44.0046024392026";"604164.21";"7794340.17";7;"1145-30098"
"30570";"1145";"1";"1";"DOUTOR RIBEIRO PENA, RUA";"262";16;0;0;0;0;0;0;8;5;2;4;2;0;0;0;0;0;0;0;1;0;0;0;0;0;22;"-19.9575453670515";"-44.0115096740586";"603432.91";"7792912.15";22;"1145-30570"
"30725";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"199";11;0;0;0;0;4;7;8;5;0;4;3;6;2;6;3;0;4;5;0;0;0;0;0;0;57;"-19.9618052398859";"-44.0008733865252";"604543.14";"7792434.11";57;"1145-30725"
"30726";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"208";67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;"-19.9619580155073";"-44.000886281237";"604541.69";"7792417.21";2;"1145-30726"
"30728";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"420";68;0;0;0;0;0;3;0;0;0;4;1;0;0;0;2;0;0;0;1;0;0;0;0;0;11;"-19.9636299313772";"-43.9999475348387";"604638.82";"7792231.59";11;"1145-30728"
"30729";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"556";69;0;0;0;0;0;0;3;0;0;0;1;5;0;0;3;4;0;1;0;0;0;0;0;0;17;"-19.9647063672537";"-43.9993411737932";"604701.56";"7792112.08";17;"1145-30729"
"30730";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"619";9;0;0;0;0;0;5;6;9;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;24;"-19.9651854412217";"-43.9989410776475";"604743.11";"7792058.81";24;"1145-30730"
"30731";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"670";70;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;"-19.9656709524614";"-43.9986891608362";"604769.15";"7792004.92";5;"1145-30731"
"30732";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"821";8;0;0;0;0;1;4;4;7;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;20;"-19.9665816499467";"-43.9977434227976";"604867.51";"7791903.54";20;"1145-30732"
"30733";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"950";71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;3;"-19.9674747314253";"-43.996815273982";"604964.04";"7791804.12";3;"1145-30733"
"30735";"1145";"1";"1";"DOS INDUSTRIARIOS, RUA";"1247";7;0;0;0;0;1;0;0;0;0;0;2;2;2;0;0;0;0;0;4;0;0;0;0;0;11;"-19.9688298642654";"-43.9949088272634";"605162.63";"7791652.95";11;"1145-30735"
"30857";"1145";"1";"1";"PADRE JOSE NASCIMENTO, AVE";"122";15;0;0;0;0;3;3;12;0;2;1;0;0;0;4;2;0;0;1;0;0;0;0;0;0;28;"-19.9553248595091";"-44.0080461800873";"603796.8";"7793155.76";28;"1145-30857"
"30916";"1145";"1";"1";"MARCELO COSTA TAVARES, RUA";"106";13;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;0;7;0;0;0;0;0;12;"-19.9585516592815";"-44.0028317631831";"604340.35";"7792795.41";12;"1145-30916"
"31059";"1145";"1";"1";"PRESIDENTE COSTA E SILVA, RUA";"32";59;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;4;"-19.9595929284896";"-44.011879265388";"603392.9";"7792685.77";4;"1145-31059"
"31061";"1145";"1";"1";"PRESIDENTE COSTA E SILVA, RUA";"126";60;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;1;0;1;0;0;0;0;0;7;"-19.9584464329561";"-44.0107194051797";"603515.02";"7792811.94";7;"1145-31061"
"31063";"1145";"1";"1";"PRESIDENTE COSTA E SILVA, RUA";"452";62;0;0;0;0;0;0;0;4;0;1;1;0;0;2;0;0;1;4;0;0;0;0;0;0;13;"-19.9578021485092";"-44.0076205488637";"603839.72";"7792881.33";13;"1145-31063"
"31118";"1145";"1";"1";"DANIEL JOSE DE CARVALHO, RUA";"330";75;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;11;"-19.9751057172688";"-43.9958900393111";"605055.8";"7790959";11;"1145-31118"
"31118";"1145";"1";"1";"DANIEL JOSE DE CARVALHO, RUA";"330";1;0;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;11;"-19.9751057172688";"-43.9958900393111";"605055.8";"7790959";11;"1145-31118"
"31156";"1145";"1";"1";"CATULO DA PAIXAO CEARENSE, AVE";"284";63;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.9575095536685";"-44.0048087768842";"604134.15";"7792911.97";3;"1145-31156"
"31157";"1145";"1";"1";"CATULO DA PAIXAO CEARENSE, AVE";"325";14;0;0;0;0;7;13;9;11;5;4;8;6;2;0;1;0;1;4;1;0;0;0;0;0;72;"-19.9577631581581";"-44.0043526981347";"604181.71";"7792883.62";72;"1145-31157"
"31320";"1145";"1";"1";"JOEL JOSE DE CARVALHO, RUA";"111";4;0;0;0;0;0;1;4;3;0;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0;12;"-19.9712370405348";"-43.9957679330659";"605071.14";"7791387.08";12;"1145-31320"
"31321";"1145";"1";"1";"JOEL JOSE DE CARVALHO, RUA";"154";73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;"-19.9715059560126";"-43.9960578117565";"605040.63";"7791357.5";2;"1145-31321"
"31322";"1145";"1";"1";"JOEL JOSE DE CARVALHO, RUA";"251";3;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9724135597722";"-43.996452025324";"604998.78";"7791257.3";4;"1145-31322"
"31323";"1145";"1";"1";"JOEL JOSE DE CARVALHO, RUA";"509";2;0;0;0;0;0;5;5;7;0;0;0;2;0;0;4;0;1;0;0;0;0;0;0;0;24;"-19.9745208609545";"-43.9954470442438";"605102.54";"7791023.45";24;"1145-31323"
"31523";"1145";"1";"1";"BOM PASTOR, RUA";"10";66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;"-19.9596829042533";"-44.0015577870666";"604472.92";"7792669.42";1;"1145-31523"
"31524";"1145";"1";"1";"BOM PASTOR, RUA";"45";12;0;0;0;0;0;4;3;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;11;"-19.959834622889";"-44.0016237260718";"604465.92";"7792652.67";11;"1145-31524"
"31890";"1145";"1";"1";"WALDYR SOEIRO EMRICH, AVE";"4";6;0;0;0;0;0;1;3;3;0;0;0;0;0;0;3;1;9;17;25;0;3;1;0;0;66;"-19.9693812111564";"-43.993663811463";"605292.54";"7791591.15";66;"1145-31890"
"31893";"1145";"1";"1";"WALDYR SOEIRO EMRICH, AVE";"71";5;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;1;0;3;3;0;0;0;0;0;14;"-19.9700758633078";"-43.9955596835461";"605093.7";"7791515.46";14;"1145-31893"
"32246";"1145";"1";"1";"AMAZONAS, AVE";"5100";47;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;1;0;1;0;0;0;0;0;7;"-19.9294723720559";"-43.9774991518992";"607010.88";"7795997.75";7;"1145-32246"
"32358";"1145";"1";"1";"BICALHO, RUA";"60";18;0;0;0;0;0;4;5;12;2;1;0;2;0;0;0;0;3;4;1;0;3;0;0;0;37;"-19.96074015753849";"-44.01336740417596";"603236.43";"7792559.72";37;"1145-32358"
"32392";"1145";"1";"1";"AMAZONAS, AVE";"9610";55;0;0;0;0;0;1;3;0;2;0;0;2;0;4;0;3;0;1;0;0;0;1;0;0;17;"-19.949043492156";"-44.0116573085281";"603423";"7793853.16";17;"1145-32392"
"32400";"1145";"1";"1";"AMAZONAS, AVE";"9615";23;0;0;0;0;1;4;2;1;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0;0;13;"-19.949558453356";"-44.0114004011469";"603449.55";"7793796.01";13;"1145-32400"
"32448";"1145";"1";"1";"PRESIDENTE COSTA E SILVA, RUA";"85";17;0;0;0;0;4;0;7;3;0;0;0;0;0;2;0;0;1;0;3;0;0;0;0;0;20;"-19.9588848223417";"-44.0115749138726";"603425.21";"7792763.95";20;"1145-32448"
"32452";"1145";"1";"1";"PRESIDENTE COSTA E SILVA, RUA";"256";61;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9582057637551";"-44.0095764611956";"603634.78";"7792837.87";1;"1145-32452"
"32510";"1145";"1";"1";"AMAZONAS, AVE";"3787";30;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.93119587604774";"-43.96823661470375";"607979.17";"7795801.08";1;"1145-32510"
"32527";"1145";"1";"1";"AMAZONAS, AVE";"3045";33;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;3;"-19.93029965949842";"-43.96059694892534";"608779.38";"7795895.34";3;"1145-32527"
